14585A Exported Waveform
Samplerate:0.00100352
Time,Active Instrument A Channel 1 Current Avg
0.86403072,0.0469345785677433
0.86503424,0.0469954833388329
0.86603776,0.0470655784010887
0.86704128,0.0471264347434044
0.8680448,0.0471765175461769
0.86904832,0.0471947006881237
0.87005184,0.047198798507452
0.87105536,0.0471702143549919
0.87205888,0.0471053384244442
0.8730624,0.0470236949622631
0.87406592,0.0469277501106262
0.87506944,0.04683743044734
0.87607296,0.0467420518398285
0.87707648,0.0466726422309875
0.87808,0.0466151051223278
0.87908352,0.0465845316648483
0.88008704,0.0465684197843075
0.88109056,0.0465890392661095
0.88209408,0.0466240681707859
0.8830976,0.04668078571558
0.88410112,0.0467609465122223
0.88510464,0.0468401126563549
0.88610816,0.0469264686107636
0.88711168,0.0469995476305485
0.8881152,0.0470603592693806
0.88911872,0.04708381742239
0.89012224,0.0471029542386532
0.89112576,0.0470815151929855
0.89212928,0.0470231100916862
0.8931328,0.0469580180943012
0.89413632,0.0468692183494568
0.89513984,0.0467868149280548
0.89614336,0.0467073917388916
0.89714688,0.0466439574956894
0.8981504,0.0465980544686317
0.89915392,0.0465702749788761
0.90015744,0.0466295555233955
0.90116096,0.0466639958322048
0.90216448,0.0467027239501476
0.903168,0.046752355992794
0.90417152,0.0468285121023655
0.90517504,0.0469041131436825
0.90617856,0.0469842925667763
0.90718208,0.0470551438629627
0.9081856,0.0471025966107845
0.90918912,0.047132845968008
0.91019264,0.0471371151506901
0.91119616,0.0471112094819546
0.91219968,0.0470553822815418
0.9132032,0.0469817034900188
0.91420672,0.0468922406435013
0.91521024,0.0468089319765568
0.91621376,0.0485260486602783
0.91721728,0.0551377423107624
0.9182208,0.0550595223903656
0.91922432,0.0550220273435116
0.92022784,0.055003933608532
0.92123136,0.0550273880362511
0.92223488,0.055088184773922
0.9232384,0.0551706254482269
0.92424192,0.0552972033619881
0.92524544,0.0554710328578949
0.92624896,0.0555801093578339
0.92725248,0.055671401321888
0.928256,0.0557258911430836
0.92925952,0.0557469353079796
0.93026304,0.0557471551001072
0.93126656,0.0556931383907795
0.93227008,0.0555988624691963
0.9332736,0.0554769523441792
0.93427712,0.0553274936974049
0.93528064,0.0551810264587402
0.93628416,0.055107906460762
0.93728768,0.054995596408844
0.9382912,0.0549007244408131
0.93929472,0.0548423081636429
0.94029824,0.0547948703169823
0.94130176,0.0547961182892323
0.94230528,0.0548274368047714
0.9433088,0.0548889450728893
0.94431232,0.0549664609134197
0.94531584,0.0550504960119724
0.94631936,0.0551380589604378
0.94732288,0.0552068911492825
0.9483264,0.0552486479282379
0.94932992,0.0552570819854736
0.95033344,0.0552246198058128
0.95133696,0.0551539212465286
0.95234048,0.0550540871918201
0.953344,0.0549136847257614
0.95434752,0.0547595173120499
0.95535104,0.0546010136604309
0.95635456,0.0544562004506588
0.95735808,0.0543335787951946
0.9583616,0.0542439334094524
0.95936512,0.0541827231645584
0.96036864,0.0541440658271313
0.96137216,0.0541499629616737
0.96237568,0.0541887432336807
0.9633792,0.0542553141713142
0.96438272,0.0543404072523117
0.96538624,0.0544272065162659
0.96638976,0.0545173063874245
0.96739328,0.0546008571982384
0.9683968,0.054639995098114
0.96940032,0.0546502806246281
0.97040384,0.0546465367078781
0.97140736,0.0545759946107864
0.97241088,0.0544705130159855
0.9734144,0.0543502829968929
0.97441792,0.0542054809629917
0.97542144,0.0540706999599934
0.97642496,0.0539343096315861
0.97742848,0.0538216307759285
0.978432,0.0537472292780876
0.97943552,0.0570298470556736
0.98043904,0.0572740100324154
0.98144256,0.0573054999113083
0.98244608,0.0573585703969002
0.9834496,0.0574502162635326
0.98445312,0.0575629658997059
0.98545664,0.0576693341135979
0.98646016,0.057789035141468
0.98746368,0.0578831061720848
0.9884672,0.0579429119825363
0.98947072,0.057969257235527
0.99047424,0.0579680390655994
0.99147776,0.0579037927091122
0.99248128,0.0578117668628693
0.9934848,0.0576826557517052
0.99448832,0.0575460307300091
0.99549184,0.0574131645262241
0.99649536,0.0572727024555206
0.99749888,0.0571684055030346
0.9985024,0.0571010895073414
0.99950592,0.0570550970733166
1.00050944,0.0570484772324562
1.00151296,0.0570886023342609
1.00251648,0.0571578778326511
1.00352,0.0572493821382523
1.00452352,0.0573726184666157
1.00552704,0.0574993900954723
1.00653056,0.0576110705733299
1.00753408,0.0577195286750793
1.0085376,0.0577798523008823
1.00954112,0.057811051607132
1.01054464,0.0578138679265976
1.01154816,0.0577596388757229
1.01255168,0.0576669983565807
1.0135552,0.0575461499392986
1.01455872,0.0574122481048107
1.01556224,0.0572759844362736
1.01656576,0.0571471974253654
1.01756928,0.0570530444383621
1.0185728,0.0569901578128338
1.01957632,0.0569543056190014
1.02057984,0.0569489039480686
1.02158336,0.056999932974577
1.02258688,0.0570735447108746
1.0235904,0.057163268327713
1.02459392,0.0572933368384838
1.02559744,0.0574128516018391
1.02660096,0.0575339943170547
1.02760448,0.0576338171958923
1.028608,0.0577010735869408
1.02961152,0.0577360652387142
1.03061504,0.0577355064451694
1.03161856,0.0576769299805164
1.03262208,0.0575881786644459
1.0336256,0.0574627853929996
1.03462912,0.0573332570493221
1.03563264,0.0571971423923969
1.03663616,0.057085182517767
1.03763968,0.0569859854876995
1.0386432,0.0569278299808502
1.03964672,0.0569003410637379
1.04065024,0.0568967126309872
1.04165376,0.0546495281159878
1.04265728,0.0534465648233891
1.0436608,0.0535190366208553
1.04466432,0.0536322556436062
1.04566784,0.0537420697510242
1.04667136,0.0538445189595222
1.04767488,0.0539297871291637
1.0486784,0.0539860278367996
1.04968192,0.0540144294500351
1.05068544,0.0540126338601112
1.05168896,0.0539576560258865
1.05269248,0.0538743026554585
1.053696,0.0537708327174187
1.05469952,0.0536471828818321
1.05570304,0.0535286776721478
1.05670656,0.0534288883209229
1.05771008,0.0533510893583298
1.0587136,0.0533059723675251
1.05971712,0.0532813183963299
1.06072064,0.0532792583107948
1.06172416,0.0533174462616444
1.06272768,0.0533890761435032
1.0637312,0.0534772127866745
1.06473472,0.0535846054553986
1.06573824,0.0536914952099323
1.06674176,0.0538017377257347
1.06774528,0.0538870505988598
1.0687488,0.0539407767355442
1.06975232,0.053972527384758
1.07075584,0.0539653338491917
1.07175936,0.0539092570543289
1.07276288,0.0538216456770897
1.0737664,0.0537250712513924
1.07476992,0.0536032691597939
1.07577344,0.053488478064537
1.07677696,0.0533885210752487
1.07778048,0.0533145889639854
1.078784,0.0532725974917412
1.07978752,0.0532437041401863
1.08079104,0.0532587356865406
1.08179456,0.0532960072159767
1.08279808,0.0533619374036789
1.0838016,0.0534547194838524
1.08480512,0.0535526461899281
1.08580864,0.0536631941795349
1.08681216,0.0537708625197411
1.08781568,0.0538504794239998
1.0888192,0.0539085194468498
1.08982272,0.0539282336831093
1.09082624,0.0539246909320354
1.09182976,0.0538642928004265
1.09283328,0.0537835136055946
1.0938368,0.0536807328462601
1.09484032,0.0535647682845593
1.09584384,0.0534573122859001
1.09684736,0.0533639900386333
1.09785088,0.0532844550907612
1.0988544,0.0532490536570549
1.09985792,0.0532304160296917
1.10086144,0.0532415062189102
1.10186496,0.0532808005809784
1.10286848,0.0533474311232567
1.103872,0.0547441840171814
1.10487552,0.05715037509799
1.10587904,0.0572649799287319
1.10688256,0.0573890246450901
1.10788608,0.0574766583740711
1.1088896,0.057533536106348
1.10989312,0.0575605072081089
1.11089664,0.0575578100979328
1.11190016,0.0574863068759441
1.11290368,0.0573962219059467
1.1139072,0.0572850033640862
1.11491072,0.0571558810770512
1.11591424,0.0570345856249332
1.11691776,0.0569331794977188
1.11792128,0.0568530596792698
1.1189248,0.0568028874695301
1.11992832,0.0567813850939274
1.12093184,0.0567951686680317
1.12193536,0.0568438544869423
1.12293888,0.0569173954427242
1.1239424,0.0570221394300461
1.12494592,0.0571372658014297
1.12594944,0.0572584196925163
1.12695296,0.0573753193020821
1.12795648,0.0574641339480877
1.12896,0.057509571313858
1.12996352,0.0575373135507107
1.13096704,0.0575232692062855
1.13197056,0.0574553944170475
1.13297408,0.0573705844581127
1.1339776,0.0572511814534664
1.13498112,0.0571255013346672
1.13598464,0.0570109486579895
1.13698816,0.0569155365228653
1.13799168,0.0565675385296345
1.1389952,0.056477103382349
1.13999872,0.0564489401876926
1.14100224,0.0564742274582386
1.14200576,0.0565411858260632
1.14300928,0.0566275306046009
1.1440128,0.0567461363971233
1.14501632,0.0568859949707985
1.14601984,0.0570267327129841
1.14702336,0.0571415610611439
1.14802688,0.0572451092302799
1.1490304,0.0573061965405941
1.15003392,0.0573262833058834
1.15103744,0.0573099255561829
1.15204096,0.0572350658476353
1.15304448,0.0571271553635597
1.154048,0.0569866970181465
1.15505152,0.0568398050963879
1.15605504,0.0567025057971478
1.15705856,0.056582260876894
1.15806208,0.0564852580428123
1.1590656,0.0564373955130577
1.16006912,0.0564096458256245
1.16107264,0.0564336627721787
1.16207616,0.0564953982830048
1.16307968,0.0565897263586521
1.1640832,0.0567139014601707
1.16508672,0.0568497367203236
1.16609024,0.0566975139081478
1.16709376,0.0534780845046043
1.16809728,0.0535630360245705
1.1691008,0.053605105727911
1.17010432,0.0536231882870197
1.17110784,0.0536065436899662
1.17211136,0.05353032797575
1.17311488,0.0534315705299377
1.1741184,0.0533040501177311
1.17512192,0.0531712993979454
1.17612544,0.0530458576977253
1.17712896,0.0529418140649796
1.17813248,0.0528595075011253
1.179136,0.0528079569339752
1.18013952,0.0527930557727814
1.18114304,0.0528224594891071
1.18214656,0.0528705567121506
1.18315008,0.0529590658843517
1.1841536,0.0530646108090878
1.18515712,0.0531892329454422
1.18616064,0.0533082857728004
1.18716416,0.0534202866256237
1.18816768,0.053511206060648
1.1891712,0.0535550154745579
1.19017472,0.0535774268209934
1.19117824,0.0535510554909706
1.19218176,0.0534821301698685
1.19318528,0.0533770360052586
1.1941888,0.0532561130821705
1.19519232,0.0531244650483131
1.19619584,0.0530008785426617
1.19719936,0.05289126932621
1.19820288,0.0528180077672005
1.1992064,0.0527745187282562
1.20020992,0.0526560842990875
1.20121344,0.052690826356411
1.20221696,0.052745345979929
1.20322048,0.0528308749198914
1.204224,0.0529412105679512
1.20522752,0.0530657805502415
1.20623104,0.0531796179711819
1.20723456,0.0532963387668133
1.20823808,0.0533789210021496
1.2092416,0.0534252338111401
1.21024512,0.0534463077783585
1.21124864,0.0534160733222961
1.21225216,0.0533472746610641
1.21325568,0.0532359778881073
1.2142592,0.0531192496418953
1.21526272,0.0529817380011082
1.21626624,0.0528651997447014
1.21726976,0.052767276763916
1.21827328,0.0526890233159065
1.2192768,0.0526411198079586
1.22028032,0.0526294820010662
1.22128384,0.0526630058884621
1.22228736,0.0527219735085964
1.22329088,0.0528081580996513
1.2242944,0.052913460880518
1.22529792,0.0530434250831604
1.22630144,0.0531618222594261
1.22730496,0.0532665997743607
1.22830848,0.0533470660448074
1.229312,0.0563260912895203
1.23031552,0.0570783354341984
1.23131904,0.0570393912494183
1.23232256,0.0569682233035564
1.23332608,0.0568482093513012
1.2343296,0.0567102693021297
1.23533312,0.0565698817372322
1.23633664,0.0564331710338593
1.23734016,0.0563173666596413
1.23834368,0.0562325604259968
1.2393472,0.0561910010874271
1.24035072,0.0561693459749222
1.24135424,0.0562160834670067
1.24235776,0.056274626404047
1.24336128,0.0563783906400204
1.2443648,0.0565025061368942
1.24536832,0.0566413588821888
1.24637184,0.0567744113504887
1.24737536,0.0568967461585999
1.24837888,0.0569870658218861
1.2493824,0.0570238418877125
1.25038592,0.0570426099002361
1.25138944,0.0570027567446232
1.25239296,0.0569176003336906
1.25339648,0.0568027347326279
1.2544,0.0566650032997131
1.25540352,0.0565253309905529
1.25640704,0.056381531059742
1.25741056,0.0562693923711777
1.25841408,0.0561932101845741
1.2594176,0.0561547130346298
1.26042112,0.0561395809054375
1.26142464,0.0561734028160572
1.26242816,0.0562514290213585
1.26343168,0.0563491471111774
1.2644352,0.0564846992492676
1.26543872,0.0566094592213631
1.26644224,0.0567455887794495
1.26744576,0.0568684861063957
1.26844928,0.0569529980421066
1.2694528,0.0569913499057293
1.27045632,0.0570092797279358
1.27145984,0.056964922696352
1.27246336,0.0568794272840023
1.27346688,0.0567539818584919
1.2744704,0.0566252768039703
1.27547392,0.0564728416502476
1.27647744,0.0563425272703171
1.27748096,0.0562323518097401
1.27848448,0.0561555214226246
1.279488,0.0561209693551064
1.28049152,0.0561066269874573
1.28149504,0.0561385825276375
1.28249856,0.0562164634466171
1.28350208,0.0563282072544098
1.2845056,0.0564531199634075
1.28550912,0.0565870143473148
1.28651264,0.0567170418798923
1.28751616,0.0568362697958946
1.28851968,0.0569172278046608
1.2895232,0.0569587908685207
1.29052672,0.056980162858963
1.29153024,0.0550030209124088
1.29253376,0.0531325191259384
1.29353728,0.0530176497995853
1.2945408,0.0528896749019623
1.29554432,0.0527608394622803
1.29654784,0.0526488311588764
1.29755136,0.0525473952293396
1.29855488,0.0524809882044792
1.2995584,0.052455198019743
1.30056192,0.0524434857070446
1.30156544,0.0524778962135315
1.30256896,0.0525463446974754
1.30357248,0.052641361951828
1.304576,0.0527495369315147
1.30557952,0.0528682582080364
1.30658304,0.0529938526451588
1.30758656,0.0531003996729851
1.30859008,0.0531651340425015
1.3095936,0.053201574832201
1.31059712,0.0532077252864838
1.31160064,0.0531621314585209
1.31260416,0.0530826412141323
1.31360768,0.0529656410217285
1.3146112,0.0528456047177315
1.31561472,0.0527139976620674
1.31661824,0.0525990016758442
1.31762176,0.0525033622980118
1.31862528,0.0524424351751804
1.3196288,0.0524178482592106
1.32063232,0.0524057671427727
1.32163584,0.0524473860859871
1.32263936,0.0525166876614094
1.32364288,0.0526090897619724
1.3246464,0.0527285896241665
1.32564992,0.0528510734438896
1.32665344,0.0529625527560711
1.32765696,0.0530749186873436
1.32866048,0.0531323552131653
1.329664,0.0531722269952297
