14585A Exported Waveform
Samplerate:0.00100352
Time,Active Instrument A Channel 1 Power Avg
0.86503424,0.469955460845725
0.86603776,0.470656816371253
0.86704128,0.471263628341717
0.8680448,0.471766885121028
0.86904832,0.471948852224568
0.87005184,0.471991901143046
0.87105536,0.471708486438011
0.87205888,0.471061650104303
0.8730624,0.470236411479149
0.87406592,0.469275934723612
0.87506944,0.468386275404796
0.87607296,0.467418022103402
0.87707648,0.466727846645881
0.87808,0.466147316950483
0.87908352,0.46584393942787
0.88008704,0.465694101519691
0.88109056,0.465895191184273
0.88209408,0.466240992957093
0.8830976,0.466806076425144
0.88410112,0.46760955431165
0.88510464,0.468400054478451
0.88610816,0.469265402148721
0.88711168,0.469993773059549
0.8881152,0.470605746946092
0.88911872,0.470839251886957
0.89012224,0.471029901753553
0.89112576,0.470822785003264
0.89212928,0.470232222035172
0.8931328,0.469579195724585
0.89413632,0.46869768134485
0.89513984,0.467872745077074
0.89614336,0.467070843877764
0.89714688,0.466437395282824
0.8981504,0.465983433245221
0.89915392,0.465710166738912
0.90015744,0.466298356806753
0.90116096,0.466649704315746
0.90216448,0.467022384729948
0.903168,0.467520394284939
0.90417152,0.468289720916029
0.90517504,0.46904488886166
0.90617856,0.469841357397804
0.90718208,0.470550630874548
0.9081856,0.471026505154285
0.90918912,0.471326796552848
0.91019264,0.471367150649311
0.91119616,0.4711169471246
0.91219968,0.470562842792834
0.9132032,0.469816273211041
0.91420672,0.468927325626822
0.91521024,0.468092757082236
0.91621376,0.485255719964016
0.91721728,0.551380472947649
0.9182208,0.550589500438747
0.91922432,0.550206315592028
0.92022784,0.550035034706539
0.92123136,0.550271256452177
0.92223488,0.550882478173463
0.9232384,0.551702834519716
0.92424192,0.552971400793609
0.92524544,0.55471503679459
0.92624896,0.555788478311513
0.92725248,0.55670785450215
0.928256,0.557252055809538
0.92925952,0.557462601198402
0.93026304,0.557465330739358
0.93126656,0.556925807030648
0.93227008,0.555990480504214
0.9332736,0.554756137984807
0.93427712,0.553272879162069
0.93528064,0.551804949489906
0.93628416,0.551072968228198
0.93728768,0.54994830669682
0.9382912,0.549002113381867
0.93929472,0.548419368215676
0.94029824,0.547948703169823
0.94130176,0.547959876451056
0.94230528,0.548274106610123
0.9433088,0.54887489849164
0.94431232,0.549665919636748
0.94531584,0.550495877577486
0.94631936,0.551378275919348
0.94732288,0.552066226373721
0.9483264,0.552482422212705
0.94932992,0.55257392899307
0.95033344,0.552245934726621
0.95133696,0.551535583142694
0.95234048,0.550539139297126
0.953344,0.549127211219798
0.95434752,0.547593240878925
0.95535104,0.546006751951325
0.95635456,0.544557174692972
0.95735808,0.543330450848469
0.9583616,0.542439954867078
0.95936512,0.541825991501469
0.96036864,0.54142960820905
0.96137216,0.541494465473846
0.96237568,0.541885830306015
0.9633792,0.542546104814789
0.96438272,0.543399149333297
0.96538624,0.544270923234421
0.96638976,0.545163133449059
0.96739328,0.546005031124793
0.9683968,0.546397501869421
0.96940032,0.546490871093976
0.97040384,0.546452963709129
0.97140736,0.545750473422032
0.97241088,0.544704922371338
0.9734144,0.543501534157205
0.97441792,0.542053362187417
0.97542144,0.540707721521663
0.97642496,0.539347674099023
0.97742848,0.538217436982038
0.978432,0.53747572702347
0.97943552,0.570295424834313
0.98043904,0.57273376431688
0.98144256,0.573056966541287
0.98244608,0.573593143358778
0.9834496,0.574504025454381
0.98445312,0.575626420114052
0.98545664,0.57669592603083
0.98646016,0.577891343429215
0.98746368,0.578830840914321
0.9884672,0.579425030684007
0.98947072,0.579684556205464
0.99047424,0.579681054047555
0.99147776,0.579034779473606
0.99248128,0.578103389027007
0.9934848,0.576820176302846
0.99448832,0.575456904729457
0.99549184,0.574135861278695
0.99649536,0.572720251736541
0.99749888,0.571682528469225
0.9985024,0.571012583204531
0.99950592,0.570548903077899
1.00050944,0.570481616795846
1.00151296,0.570890433301248
1.00251648,0.571575126156507
1.00352,0.572495513897749
1.00452352,0.573726950673255
1.00552704,0.57499521701132
1.00653056,0.576106804837217
1.00753408,0.577190387689541
1.0085376,0.577799845484691
1.00954112,0.578112114925858
1.01054464,0.578135426265519
1.01154816,0.577592367633688
1.01255168,0.576667838739933
1.0135552,0.575455023519332
1.01455872,0.574123357089491
1.01556224,0.572755802287723
1.01656576,0.571466360772767
1.01756928,0.570523425490634
1.0185728,0.569905328281774
1.01957632,0.569538222078609
1.02057984,0.569474810075441
1.02158336,0.569988077355742
1.02258688,0.570731310461142
1.0235904,0.57163655385213
1.02459392,0.572923424053378
1.02559744,0.574130377625899
1.02660096,0.575339559089699
1.02760448,0.57632805860294
1.028608,0.577017779457492
1.02961152,0.577353934896031
1.03061504,0.577351485495168
1.03161856,0.576764294349548
1.03262208,0.575878656183544
1.0336256,0.574628511539387
1.03462912,0.573330547434797
1.03563264,0.571974369486036
1.03663616,0.570841808093945
1.03763968,0.569859854876995
1.0386432,0.569276399637175
1.03964672,0.568994619805572
1.04065024,0.568967072048938
1.04165376,0.546496844695419
1.04265728,0.534456779346677
1.0436608,0.535185823672524
1.04466432,0.536316367563789
1.04566784,0.537422542597781
1.04667136,0.538449092205468
1.04767488,0.539303065868378
1.0486784,0.539856416986382
1.04968192,0.540135382894235
1.05068544,0.540128399019579
1.05168896,0.539579236076463
1.05269248,0.538738710757329
1.053696,0.537707763095703
1.05469952,0.536473517162356
1.05570304,0.53529142217366
1.05670656,0.534287201735197
1.05771008,0.533503973962638
1.0587136,0.533064095617412
1.05971712,0.532814352662871
1.06072064,0.532791262020382
1.06172416,0.533176242278213
1.06272768,0.533893969129846
1.0637312,0.534769985873282
1.06473472,0.535849631712324
1.06573824,0.536913262360724
1.06674176,0.538010399187726
1.06774528,0.538860587584242
1.0687488,0.539411676942379
1.06975232,0.539728156291517
1.07075584,0.539654059006857
1.07175936,0.539094215723253
1.07276288,0.53820855220944
1.0737664,0.537240260324921
1.07476992,0.536033305038671
1.07577344,0.534875343686636
1.07677696,0.533877522548025
1.07778048,0.533141008543453
1.078784,0.53272373951026
1.07978752,0.532431557469323
1.08079104,0.532577757274108
1.08179456,0.532962816819563
1.08279808,0.533625633495618
1.0838016,0.534540924496177
1.08480512,0.535515175035183
1.08580864,0.536625339935256
1.08681216,0.537705958643102
1.08781568,0.538514140999084
1.0888192,0.539089461595644
1.08982272,0.539278685303124
1.09082624,0.539238732492105
1.09182976,0.538637739736011
1.09283328,0.537835289931813
1.0938368,0.536802772202279
1.09484032,0.535640990927558
1.09584384,0.534565322786541
1.09684736,0.533644022627538
1.09785088,0.532844906619726
1.0988544,0.532489419360942
1.09985792,0.532296647153785
1.10086144,0.532412574211307
1.10186496,0.532808615560157
1.10286848,0.533470699031248
1.103872,0.547437089232687
1.10487552,0.571497374147047
1.10587904,0.572649253165913
1.10688256,0.573894789077325
1.10788608,0.574769653325433
1.1088896,0.575331849495115
1.10989312,0.575605236763021
1.11089664,0.575575685757499
1.11190016,0.574866961207665
1.11290368,0.573967309628618
1.1139072,0.572839926862123
1.11491072,0.571553087420451
1.11591424,0.570352328947248
1.11691776,0.569320338582159
1.11792128,0.568518668546076
1.1189248,0.568018744633239
1.11992832,0.567810331127614
1.12093184,0.567954394885
1.12193536,0.568434208027497
1.12293888,0.569172434568813
1.1239424,0.570209049915647
1.12494592,0.571372494543269
1.12594944,0.57258812854883
1.12695296,0.573742358981875
1.12795648,0.574636078482285
1.12896,0.575105036856769
1.12996352,0.575373519610114
1.13096704,0.575227041641018
1.13197056,0.574550492165233
1.13297408,0.573702288245688
1.1339776,0.57251612785419
1.13498112,0.571257138032486
1.13598464,0.570100624289864
1.13698816,0.569156125133048
1.13799168,0.565677651070708
1.1389952,0.564772703507142
1.13999872,0.564485956507042
1.14100224,0.564739689397413
1.14200576,0.565402961150969
1.14300928,0.566273145877148
1.1440128,0.567456709880609
1.14501632,0.568858539189463
1.14601984,0.570265804351791
1.14702336,0.571409452739811
1.14802688,0.572443667628903
1.1490304,0.573054314203247
1.15003392,0.573259334140175
1.15103744,0.57310127779698
1.15204096,0.572346619289043
1.15304448,0.571272316365409
1.154048,0.569868437543697
1.15505152,0.568401845430238
1.15605504,0.567012187949295
1.15705856,0.565813273507469
1.15806208,0.564850695029229
1.1590656,0.564363674957711
1.16006912,0.564087528048795
1.16107264,0.564331999258997
1.16207616,0.564951612188793
1.16307968,0.565893377878382
1.1640832,0.567133768202361
1.16508672,0.568497909364574
1.16609024,0.566981681667979
1.16709376,0.534781457054152
1.16809728,0.535632352431684
1.1691008,0.536039963845784
1.17010432,0.536235871716677
1.17110784,0.536063749834593
1.17211136,0.535307772201406
1.17311488,0.53432309396527
1.1741184,0.533039128640315
1.17512192,0.531717912665407
1.17612544,0.530454428722543
1.17712896,0.529418595053031
1.17813248,0.528595780761819
1.179136,0.528080022594082
1.18013952,0.52793116189639
1.18114304,0.528230992569785
1.18214656,0.528701886367188
1.18315008,0.529594042725481
1.1841536,0.530646057484521
1.18515712,0.531888423613609
1.18616064,0.533086772311215
1.18716416,0.534202713419571
1.18816768,0.535106855315668
1.1891712,0.535552810595803
1.19017472,0.535778202556958
1.19117824,0.53551959434683
1.19218176,0.534813293986858
1.19318528,0.533768120263019
1.1941888,0.53255569640007
1.19519232,0.531245461098138
1.19619584,0.53000843160758
1.19719936,0.528910221650889
1.19820288,0.52817997692965
1.1992064,0.527742771456815
1.20020992,0.526549192703669
1.20121344,0.526908967062539
1.20221696,0.527454817950098
1.20322048,0.528313031792038
1.204224,0.529422607323454
1.20522752,0.530656034240895
1.20623104,0.531795621835425
1.20723456,0.53295998223572
1.20823808,0.533795675096957
1.2092416,0.534252949514681
1.21024512,0.534450386161197
1.21124864,0.53415655601691
1.21225216,0.533475799166183
1.21325568,0.532358205017744
1.2142592,0.531190368763461
1.21526272,0.529811670423609
1.21626624,0.528648569146554
1.21726976,0.52768016509026
1.21827328,0.526893951523519
1.2192768,0.526405826413804
1.22028032,0.526286739197634
1.22128384,0.526636989707768
1.22228736,0.527220941796173
1.22329088,0.528083948000365
1.2242944,0.529132842627877
1.22529792,0.530433036763952
1.22630144,0.531621213839067
1.22730496,0.532671890426229
1.22830848,0.533479054942987
1.229312,0.563252049632013
1.23031552,0.570783626512696
1.23131904,0.570393586112168
1.23232256,0.569685329796055
1.23332608,0.568475967254489
1.2343296,0.567101827691261
1.23533312,0.565699464763242
1.23633664,0.564328319750047
1.23734016,0.563173398054282
1.23834368,0.562318686306195
1.2393472,0.561910493165502
1.24035072,0.561699191446323
1.24135424,0.562157671571804
1.24235776,0.562736979534275
1.24336128,0.563779121170743
1.2443648,0.565025815758787
1.24536832,0.566411428125519
1.24637184,0.567742814041736
1.24737536,0.568963717579379
1.24837888,0.569868049558011
1.2493824,0.570236134825841
1.25038592,0.570428927806105
1.25138944,0.570023599015482
1.25239296,0.569167481242893
1.25339648,0.568030760118759
1.2544,0.566646412319926
1.25540352,0.565251423169055
1.25640704,0.563807245154706
1.25741056,0.56269134790341
1.25841408,0.561933548776317
1.2594176,0.561546701919838
1.26042112,0.56139452412134
1.26142464,0.561728885331945
1.26242816,0.562507906393954
1.26343168,0.5634893215624
1.2644352,0.564846830888655
1.26543872,0.566094754174593
1.26644224,0.567457078364328
1.26744576,0.568682691703373
1.26844928,0.569522485004683
1.2694528,0.56991094455152
1.27045632,0.5700876322922
1.27145984,0.56965346439025
1.27246336,0.568793784639983
1.27346688,0.567534784977138
1.2744704,0.566247529838705
1.27547392,0.564723677112994
1.27647744,0.563422371152427
1.27748096,0.562320890357267
1.27848448,0.561551411886672
1.279488,0.561202200593272
1.28049152,0.561064825173446
1.28149504,0.561390964917109
1.28249856,0.56216769036142
1.28350208,0.563276109761233
1.2845056,0.564532168716106
1.28550912,0.56586582622657
1.28651264,0.567171716948991
1.28751616,0.568359716777955
1.28851968,0.569164353093853
1.2895232,0.569582096430661
1.29052672,0.569791086529165
1.29153024,0.550041434487319
1.29253376,0.531329548975606
1.29353728,0.530181604714517
1.2945408,0.528889031772366
1.29554432,0.527610608555733
1.29654784,0.526488663057631
1.29755136,0.525476357722255
1.29855488,0.5248151372707
1.2995584,0.524552380398831
1.30056192,0.524440158555016
1.30156544,0.52478021330586
1.30256896,0.525460540472992
1.30357248,0.526410356341813
1.304576,0.527501355714698
1.30557952,0.528690245783565
1.30658304,0.529941103934274
1.30758656,0.531001262143533
1.30859008,0.531655498007289
1.3095936,0.53201371884299
1.31059712,0.532079891492572
1.31160064,0.531624052350615
1.31260416,0.530815426830632
1.31360768,0.529657622504601
1.3146112,0.528458919834584
1.31561472,0.527135301326005
1.31661824,0.525985201176013
1.31762176,0.525030969211386
1.31862528,0.524427602597033
1.3196288,0.524175883135214
1.32063232,0.524053223382687
1.32163584,0.524479662915979
1.32263936,0.525169080302007
1.32364288,0.526094610343115
1.3246464,0.52728906425347
1.32564992,0.528514817058515
1.32665344,0.529631285589709
1.32765696,0.530740075959812
1.32866048,0.531324818905716
1.329664,0.531724805401659
1.33066752,0.531805180424989
1.33167104,0.531242583601589
1.33267456,0.530461560648462
1.33367808,0.529400889611082
1.3346816,0.528091589416931
1.33568512,0.526697878055444
1.33668864,0.525756879839918
1.33769216,0.52474088072205
1.33869568,0.524110138120033
1.3396992,0.523867334357998
1.34070272,0.523839667092393
1.34170624,0.52430831225827
1.34270976,0.524948270018477
1.34371328,0.525925386421136
1.3447168,0.527048930803268
1.34572032,0.528291092527869
1.34672384,0.529482801151033
1.34772736,0.530444602156386
1.34873088,0.531191870158452
1.3497344,0.53143924970129
1.35073792,0.531463200057107
1.35174144,0.530903500747293
1.35274496,0.530158523453508
1.35374848,0.528964297032022
1.354752,0.527672279495874
1.35575552,0.526474257293277
1.35675904,0.525354126644505
1.35776256,0.524389563173173
1.35876608,0.523828738193515
1.3597696,0.52353712065154
1.36077312,0.523558405242319
