14585A Exported Waveform
Samplerate:0.00100352
Time,Active Instrument A Channel 1 Voltage Avg,Active Instrument A Channel 1 Current Avg,Active Instrument A Channel 1 Power Avg
9.93384448,10.0000734329224,0.0543166510760784,0.543170499391206
9.934848,10.0000915527344,0.0543651133775711,0.543656111050495
9.93585152,9.99999046325684,0.0543571673333645,0.543571154943301
9.93685504,10.0000829696655,0.0543145947158337,0.543150453622093
9.93785856,10.0000238418579,0.0542407296597958,0.542408589797727
9.93886208,10.0000877380371,0.0541789084672928,0.54179383822401
9.9398656,10.0000658035278,0.0540643632411957,0.540647190037788
9.94086912,10.0001602172852,0.0539605729281902,0.539614374698402
9.94187264,10.0001335144043,0.0538517497479916,0.538524687464204
9.94287616,10.0000352859497,0.0537846870720387,0.53784876856415
9.94387968,10.0000152587891,0.0537035800516605,0.537036619968205
9.9448832,10.0001249313354,0.0536713488399982,0.536720193633268
9.94588672,9.99996662139893,0.0536332465708256,0.536330675505514
9.94689024,10.0000476837158,0.0536740012466908,0.53674257184273
9.94789376,9.99999809265137,0.0537206009030342,0.537205906566427
9.94889728,10.0000066757202,0.0538118779659271,0.538119138892313
9.9499008,10.0000705718994,0.0538910366594791,0.53891416978761
9.95090432,10.0000457763672,0.0540234670042992,0.540237143041054
9.95190784,10.0001640319824,0.0541274435818195,0.54128331445007
9.95291136,10.0000686645508,0.0541882663965225,0.541886384778195
9.95391488,10.0002508163452,0.0542548783123493,0.542562391133782
9.9549184,10.0001668930054,0.0543170608580112,0.543179673717642
9.95592192,10.0002107620239,0.0543230213224888,0.543241662454808
9.95692544,10.0000371932983,0.0543209910392761,0.543211930769587
9.95792896,9.99997520446777,0.0542429760098457,0.542428415114998
9.95893248,10.0000352859497,0.0541711673140526,0.541713584621611
9.959936,10.0001001358032,0.0540655553340912,0.540660967238722
9.96093952,10.0002202987671,0.0539488606154919,0.539500491022398
9.96194304,10.0001020431519,0.0538377650082111,0.538383143857342
9.96294656,10.0001945495605,0.053757019340992,0.537580651814409
9.96395008,10.0000429153442,0.0536973625421524,0.536975929862322
9.9649536,10.0001983642578,0.0536626763641834,0.536637408398803
9.96595712,9.99984264373779,0.0536564514040947,0.536556070862311
9.96696064,10.0001125335693,0.0536866337060928,0.536872378609445
9.96796416,9.9999532699585,0.0537426806986332,0.537424295588632
9.96896768,10.0000534057617,0.0538280345499516,0.538283220226703
9.9699712,10.0000686645508,0.0539291016757488,0.539294719775029
9.97097472,10.000072479248,0.0540392659604549,0.540396576329911
9.97197824,9.99992370605469,0.0541553199291229,0.541549067568212
9.97298176,10.0001287460327,0.0542529858648777,0.54253684350547
9.97398528,10.0000953674316,0.0543241500854492,0.543246681609162
9.9749888,10.0000915527344,0.054366696625948,0.543671943679215
9.97599232,9.99990558624268,0.0543948374688625,0.543943239067641
9.97699584,10.0001964569092,0.0543579868972301,0.543590547974397
9.97799936,10.0001287460327,0.0542888306081295,0.542895295552857
9.97900288,10.0001926422119,0.0541984289884567,0.54199473078981
9.9800064,10.0000286102295,0.0541019178926945,0.541020726795232
9.98100992,10.0000438690186,0.0539838336408138,0.539840704625938
9.98201344,9.99994468688965,0.0538812503218651,0.538809522879106
9.98301696,9.99990940093994,0.0538045428693295,0.538040554052284
9.98402048,10.0001287460327,0.05372204631567,0.537227379657033
9.985024,10.0001354217529,0.0536691509187222,0.536698777157717
9.98602752,10.0000982284546,0.0536635257303715,0.536640528588915
9.98703104,9.99996376037598,0.0536951385438442,0.53694943954681
9.98803456,10.0001707077026,0.0537575036287308,0.537584213107252
9.98903808,10.0000047683716,0.0538361184298992,0.538361441009609
9.9900416,10.0000858306885,0.0539323389530182,0.539328018579965
9.99104512,10.0000448226929,0.0540544949471951,0.540547372339976
9.99204864,10.0000991821289,0.0541524589061737,0.541529960017897
9.99305216,9.99998474121094,0.0542487315833569,0.542486488063616
9.99405568,10.0000238418579,0.0543062165379524,0.543063460140623
9.9950592,10.0000534057617,0.0543506480753422,0.543509383391182
9.99606272,10.0001287460327,0.0543700568377972,0.543707568307088
9.99706624,10.0002508163452,0.0543466545641422,0.543480176670695
9.99806976,10.0001277923584,0.0542808175086975,0.54281511176066
9.99907328,10.0001192092896,0.0542078651487827,0.54208511356892
10.0000768,10.0000782012939,0.0540903992950916,0.540908222890131
10.00108032,9.99998760223389,0.0539626479148865,0.539625810132577
10.00208384,10.000054359436,0.0538510680198669,0.538513607512357
10.00308736,10.000147819519,0.0537803806364536,0.537811756154536
10.00409088,10.0001029968262,0.0537197925150394,0.537203458118526
10.0050944,9.99998760223389,0.0537024140357971,0.537023474568002
10.00609792,10.0001640319824,0.0536855049431324,0.536863855571127
10.00710144,9.99994277954102,0.0537184774875641,0.537181701079703
10.00810496,10.0000028610229,0.0537853576242924,0.537853730124066
10.00910848,10.0001344680786,0.0538509972393513,0.538517213633643
10.010112,10.0001697540283,0.0539381951093674,0.539391107319574
10.01111552,10.0002841949463,0.0540483817458153,0.5404991777351
10.01211904,10.0001249313354,0.0541588887572289,0.541595653714587
10.01312256,9.99997615814209,0.0542631596326828,0.542630302592286
10.01412608,10.0002069473267,0.0543249398469925,0.543260640870997
10.0151296,10.0001430511475,0.0543687529861927,0.543695307374428
10.01613312,10.0000915527344,0.0543829090893269,0.543834069797299
10.01713664,10.0000343322754,0.0543216243386269,0.543218108371235
10.01814016,10.0000734329224,0.0542487464845181,0.542491448489169
10.01914368,10.0000848770142,0.0541580729186535,0.541585325962057
10.0201472,9.99998378753662,0.0540539100766182,0.540538224419144
10.02115072,10.0000991821289,0.0539498329162598,0.53950368002188
10.02215424,10.0000495910645,0.0538560710847378,0.53856338162727
10.02315776,10.0000371932983,0.0537748448550701,0.537750448614549
10.02416128,10.0000238418579,0.0537075065076351,0.53707634556309
10.0251648,10.0001287460327,0.0536687634885311,0.536694544525691
10.02616832,10.0000810623169,0.0536562763154507,0.536567112656581
10.02717184,10.0000562667847,0.0536960139870644,0.5369631611727
10.02817536,9.99999523162842,0.0537565387785435,0.537565131454283
10.02917888,10.0002336502075,0.0538415722548962,0.538428302643492
10.0301824,10.0000600814819,0.0539462044835091,0.539465286003001
10.03118592,10.0000152587891,0.054055854678154,0.540559371608424
10.03218944,10.0000238418579,0.0541668049991131,0.541669341428399
10.03319296,10.0000905990601,0.0542688481509686,0.542693398216318
10.03419648,10.0001754760742,0.0543404445052147,0.54341398050002
10.0352,10.0000076293945,0.0543824322521687,0.543824737426718
10.03620352,10.0001277923584,0.0543858632445335,0.543865582543063
10.03720704,10.0001173019409,0.0543580576777458,0.543586953083128
10.03821056,10.0000514984131,0.0542905442416668,0.542908238293542
10.03921408,10.0001449584961,0.054209977388382,0.542107632080615
10.0402176,10.000036239624,0.0540857911109924,0.540859871158659
10.04122112,9.99997234344482,0.053983923047781,0.539837737468464
10.04222464,10.000147819519,0.0538632497191429,0.538640459231097
10.04322816,10.0000829696655,0.053795263171196,0.537957095086952
10.04423168,10.0000600814819,0.0537278987467289,0.537282215519067
10.0452352,10.0000219345093,0.0537087321281433,0.537088499356116
10.04623872,10.0001430511475,0.0536907091736794,0.536914772254349
10.04724224,10.0001134872437,0.0537470281124115,0.53747638072619
10.04824576,10.0000829696655,0.0537885129451752,0.53788959226668
10.04924928,10.0000686645508,0.0538471043109894,0.538474740497122
10.0502528,10.0000400543213,0.0539362095296383,0.539364255674649
10.05125632,10.0001010894775,0.0540654323995113,0.540659789441428
10.05225984,9.99999523162842,0.0541581027209759,0.541580768963801
10.05326336,10.000075340271,0.0542705580592155,0.542709669350707
10.05426688,10.0000686645508,0.054315522313118,0.54315895268212
10.0552704,9.99990367889404,0.0543702878057957,0.543697641051704
10.05627392,10.0001726150513,0.0543647594749928,0.543656978925672
10.05727744,10.0001277923584,0.0543398074805737,0.543405019017889
10.05828096,10.0001468658447,0.0542452037334442,0.542460004102111
10.05928448,10.0001955032349,0.0541672743856907,0.541683333734273
10.060288,10.0000743865967,0.0540507957339287,0.540511977994029
10.06129152,10.0001363754272,0.0539636239409447,0.539643598721717
10.06229504,10.0000228881836,0.0538420006632805,0.538421238978401
10.06329856,10.0001068115234,0.0537771917879581,0.537777661903363
10.06430208,10.0001792907715,0.0536922253668308,0.536931880188817
10.0653056,10.0001134872437,0.0536566376686096,0.536572466030009
10.06630912,10.0000705718994,0.0536490604281425,0.536494390397522
10.06731264,10.0001049041748,0.0536950416862965,0.536956049697004
10.06831616,9.99999332427979,0.0537536926567554,0.537536567722942
10.06931968,9.99996662139893,0.0538440197706223,0.538438400468166
10.0703232,9.99998950958252,0.0539396442472935,0.539395876623548
10.07132672,10.000039100647,0.0540534667670727,0.540536781196248
10.07233024,10.0001459121704,0.0541514120995998,0.541522022346069
10.07333376,9.99997043609619,0.0542318224906921,0.542316621602538
10.07433728,9.99997711181641,0.0542941577732563,0.542940335037912
10.0753408,10.0002021789551,0.0543257817625999,0.54326880115579
10.07634432,10.0001211166382,0.0543411783874035,0.543418365494876
10.07734784,10.0002183914185,0.0543031357228756,0.543043216567593
10.07835136,10.0001029968262,0.0542355999350548,0.542361585445207
10.07935488,9.99999809265137,0.0541434474289417,0.541434371018987
10.0803584,10.000093460083,0.0540120080113411,0.540125128080163
10.08136192,10.0000305175781,0.0538850463926792,0.538852108367905
10.08236544,10.0000858306885,0.0537861660122871,0.537866276626531
10.08336896,10.0000486373901,0.0537180416285992,0.53718302899134
10.08437248,9.99999237060547,0.0536566153168678,0.536565743801191
10.085376,10.0001106262207,0.0536393374204636,0.536399308121815
10.08637952,10.0001392364502,0.0536333099007607,0.536340566719289
10.08738304,10.0000438690186,0.0536838658154011,0.536841013212516
10.08838656,10.0000238418579,0.0537371747195721,0.537373028389805
10.08939008,10.0000686645508,0.0538211055099964,0.538214750701997
10.0903936,10.0000801086426,0.0539199076592922,0.539203396043533
10.09139712,10.0001192092896,0.0540345534682274,0.540351976103004
10.09240064,10.0001621246338,0.0541326887905598,0.541335664147944
10.09340416,10.0000877380371,0.0542386323213577,0.542391082004713
10.09440768,10.0000400543213,0.0542857609689236,0.542859784068547
10.0954112,10.0001029968262,0.0543273240327835,0.543278835869785
10.09641472,9.99991989135742,0.0543251186609268,0.543246834697754
10.09741824,10.000129699707,0.0543062388896942,0.543069432400216
10.09842176,10.000020980835,0.0542320869863033,0.5423220076975
10.09942528,10.0000762939453,0.0541391111910343,0.541395242396732
10.1004288,10.0000066757202,0.054033849388361,0.54033885459847
10.10143232,10.0000705718994,0.0539260506629944,0.539264312293767
10.10243584,10.0002822875977,0.0538186877965927,0.538202070314014
10.10343936,10.0001316070557,0.0537494160234928,0.537501234037315
10.10444288,10.000096321106,0.0536974966526031,0.536980138728296
10.1054464,10,0.0536714680492878,0.536714680492878
10.10644992,10.0000238418579,0.0536573939025402,0.536575218317363
10.10745344,10.0000772476196,0.0536990463733673,0.536994611857182
10.10845696,9.99994850158691,0.0537725798785686,0.537723029583155
10.10946048,10.0000429153442,0.0538486540317535,0.53848885125106
10.110464,10.000129699707,0.0539706684648991,0.539713684628879
10.11146752,10.0001249313354,0.054060623049736,0.540612984363193
10.11247104,10.0000114440918,0.0541573949158192,0.541574568940391
10.11347456,10.0000734329224,0.0542244464159012,0.542248446018576
10.11447808,10.0000028610229,0.0542993247509003,0.542993402860617
10.1154816,10.0000419616699,0.0543135367333889,0.54313764642059
10.11648512,10.0001287460327,0.0543446093797684,0.543453090450541
10.11748864,10.0001068115234,0.0542783290147781,0.542789087698793
10.11849216,10.0000772476196,0.0542261637747288,0.542265826589361
10.11949568,9.99996852874756,0.054115392267704,0.541152219597869
10.1204992,10.0001316070557,0.0540115498006344,0.540122606307385
10.12150272,9.99995231628418,0.0538919419050217,0.538916849282174
10.12250624,10.0000867843628,0.0537878312170506,0.537882980113164
10.12350976,10.0000734329224,0.0537111945450306,0.537115889620285
10.12451328,10.0000257492065,0.0536582507193089,0.536583888850469
10.1255168,10.0002088546753,0.0536390915513039,0.536402118288088
10.12652032,10.0001049041748,0.0536525137722492,0.536530766095176
10.12752384,10.0001935958862,0.0536921359598637,0.536931754175281
10.12852736,10.0000200271606,0.0537463128566742,0.537464204952784
10.12953088,10.0001640319824,0.0538379773497581,0.538388604647736
10.1305344,10.0000476837158,0.0539454184472561,0.539456756790564
10.13153792,10.000244140625,0.054053507745266,0.540548274109824
10.13254144,10.000075340271,0.0541533976793289,0.541538056724946
10.13354496,10.0000219345093,0.054241206496954,0.542413254723787
10.13454848,10.0000858306885,0.0543106980621815,0.543111642146421
10.135552,10.0001659393311,0.0543391704559326,0.543400721564922
10.13655552,9.99997615814209,0.0543286688625813,0.543285393329409
10.13755904,10.0001010894775,0.0542833656072617,0.542839143549685
10.13856256,10.000150680542,0.0541974119842052,0.541982286337465
10.13956608,10.00026512146,0.0541046187281609,0.541060531577116
10.1405696,10.0002088546753,0.0539887584745884,0.539898860550505
10.14157312,10.0000944137573,0.0538904704153538,0.538909792155334
10.14257664,10.0000381469727,0.0537888631224632,0.537890683106923
10.14358016,10.0000371932983,0.0537288449704647,0.537290448057608
10.14458368,10.000168800354,0.0536639243364334,0.536648301853759
10.1455872,10.0000114440918,0.0536173321306705,0.536173934908376
10.14659072,10.0000410079956,0.0536117516458035,0.53611971496851
10.14759424,10.0001068115234,0.0536759793758392,0.536765526971521
10.14859776,9.99997043609619,0.0537208057940006,0.537206469743271
10.14960128,10.0001106262207,0.0538364760577679,0.538370716303561
10.1506048,9.9999532699585,0.053944256156683,0.539440040749501
10.15160832,9.99995517730713,0.0540352165699005,0.540349743695089
10.15261184,10.0001640319824,0.0541363731026649,0.541372611123251
10.15361536,10.0001106262207,0.0542193911969662,0.542199910055999
10.15461888,10.0000114440918,0.0542876869440079,0.542877490713352
10.1556224,10.0000801086426,0.0542908012866974,0.542912362029369
10.15662592,10.0000896453857,0.0543073862791061,0.543078731197653
10.15762944,9.99999141693115,0.0542544424533844,0.542543958864229
10.15863296,9.99997425079346,0.0541911944746971,0.541910549366712
10.15963648,10.0002088546753,0.0540909953415394,0.540921250572662
10.16064,10.0001306533813,0.0539864897727966,0.539871951245402
10.16164352,10.0001277923584,0.0538872107863426,0.53887899423718
10.16264704,10.0000352859497,0.0537948496639729,0.537950394842088
10.16365056,10.000147819519,0.0537256523966789,0.537264465666887
10.16465408,10.0000886917114,0.053677149116993,0.536776251888149
10.1656576,10.0001964569092,0.053663894534111,0.536649487983965
10.16666112,10.0000190734863,0.053669910877943,0.536700132451742
10.16766464,10.0000152587891,0.0537224598228931,0.537225417968614
10.16866816,10.0000991821289,0.0537716336548328,0.537721669733429
10.16967168,10.0000534057617,0.053854800760746,0.538550883764117
10.1706752,9.99997043609619,0.0539585091173649,0.539583495949476
10.17167872,9.99999713897705,0.0540711060166359,0.540710905467684
10.17268224,10.0001382827759,0.0541674718260765,0.541682208689132
10.17368576,10.0001888275146,0.0542578212916851,0.542588458286396
10.17468928,9.99991798400879,0.0543109774589539,0.543105320220889
10.1756928,9.99996852874756,0.0543455816805363,0.543454106481843
10.17669632,10.000189781189,0.0543096996843815,0.543107303803193
10.17769984,10.0001192092896,0.0542538464069366,0.542544931631852
10.17870336,10.0002489089966,0.0541794486343861,0.541807972096056
10.17970688,10.000072479248,0.0540952980518341,0.540956901304867
10.1807104,9.99994087219238,0.0539624877274036,0.539621686590444
10.18171392,10.0000734329224,0.0538652390241623,0.538656345723538
10.18271744,10.0002937316895,0.0537730529904366,0.537746324754067
10.18372096,10.0001068115234,0.0537122786045074,0.53712852313538
10.18472448,10.0001220703125,0.0536524653434753,0.536531202807964
10.185728,10.0001354217529,0.0536357089877129,0.536364353318859
10.18673152,10.0001745223999,0.0536238327622414,0.536247686182399
10.18773504,10.0001783370972,0.0536861382424831,0.536870956654884
10.18873856,10.0000534057617,0.0537370890378952,0.537373760249125
10.18974208,10.0000905990601,0.0538406632840633,0.53841151075412
10.1907456,10.0000534057617,0.0539440102875233,0.539442983796192
10.19174912,10.0000638961792,0.0540615878999233,0.540619333328141
10.19275264,10.000114440918,0.0541573949158192,0.541580146980181
10.19375616,9.99999809265137,0.0542409680783749,0.542409577327312
10.19475968,10.0000257492065,0.0542761534452438,0.542762932020324
10.1957632,9.9999942779541,0.0543047562241554,0.543047251507247
10.19676672,9.99998569488525,0.0543063022196293,0.543062245338408
10.19777024,9.99998378753662,0.0542747639119625,0.542746759192003
10.19877376,10.0000486373901,0.0541820041835308,0.541822677106584
10.19977728,10.0000991821289,0.0540800541639328,0.540805905414231
10.2007808,10.0001735687256,0.0539666004478931,0.539675371392995
10.20178432,10.0001049041748,0.0538689903914928,0.538695554996913
10.20278784,9.99996852874756,0.0537525117397308,0.537523425738442
10.20379136,10.0001087188721,0.0536862798035145,0.536868634746931
10.20479488,10.0001230239868,0.0536463633179665,0.536470232969158
10.2057984,10.0000324249268,0.0536419078707695,0.536420818042629
10.20680192,10.0000190734863,0.0536419451236725,0.536420474375632
10.20780544,9.9999303817749,0.0536820217967033,0.536816480719956
10.20880896,10.0000877380371,0.053730882704258,0.53731354128476
10.20981248,10.0000133514404,0.0538232922554016,0.538233641172496
10.210816,10.0000944137573,0.0539274103939533,0.539279195428971
10.21181952,10.00013256073,0.0540213398635387,0.540220559743634
10.21282304,10.0001401901245,0.0541418716311455,0.54142630646718
10.21382656,10.0002298355103,0.0542313046753407,0.542325511032988
10.21483008,10.0000476837158,0.0542735606431961,0.542738194397003
10.2158336,10.0001010894775,0.0542899593710899,0.542905081854528
10.21683712,9.99996662139893,0.0542883351445198,0.542881539376516
10.21784064,10.000171661377,0.0542309284210205,0.542318593566051
10.21884416,10.0000495910645,0.0541549250483513,0.541551936083891
10.21984768,10.000150680542,0.054041113704443,0.540419279988733
10.2208512,10.0001640319824,0.0539406649768353,0.539415497762562
10.22185472,10.0000581741333,0.0538504123687744,0.538507256388812
10.22285824,10.0001306533813,0.0537574663758278,0.537581687353033
10.22386176,10.0002355575562,0.0536760985851288,0.536773629661894
10.22486528,10.0000600814819,0.0536426194012165,0.536429416940233
10.2258688,9.99992942810059,0.0536413304507732,0.536409518937155
10.22687232,10.0000801086426,0.0536538138985634,0.536542437119834
10.22787584,10.0000762939453,0.0536962002515793,0.536966099210758
10.22887936,10.0001468658447,0.053772684186697,0.537734739237656
10.22988288,10.0001773834229,0.0538651049137115,0.538660603913797
10.2308864,10.0000467300415,0.0539860390126705,0.539862912896549
10.23188992,9.99997329711914,0.054077722132206,0.540775777291088
10.23289344,10.000168800354,0.054173655807972,0.541745702611998
10.23389696,10.0001392364502,0.0542549714446068,0.542557268715697
10.23490048,10.0001068115234,0.0543022006750107,0.543027806850887
10.235904,10.0000438690186,0.0543163307011127,0.543165689815247
10.23690752,10.0001134872437,0.0543167218565941,0.543173382820989
10.23791104,10.0001773834229,0.0542669296264648,0.542678922318373
10.23891456,10.0001134872437,0.0541757419705391,0.54176356796102
10.23991808,10.0000705718994,0.0540669113397598,0.540672929002227
10.2409216,10.000114440918,0.0539330653846264,0.539336825995775
10.24192512,10.0001831054688,0.0538442507386208,0.538452366562979
10.24292864,10.0000257492065,0.05373664945364,0.537367878212486
10.24393216,10.0001955032349,0.0536645613610744,0.536656105206088
10.24493568,10.0002660751343,0.0536382645368576,0.536396917177015
10.2459392,10.0001001358032,0.0536350198090076,0.536355568875866
10.24694272,10.000072479248,0.0536450035870075,0.536453924019597
10.24794624,10.0001316070557,0.0536792315542698,0.536799380108313
10.24894976,10.000020980835,0.0537603683769703,0.537604811707119
10.24995328,10.0000848770142,0.0538505278527737,0.538509849199752
10.2509568,10.0000333786011,0.0539472475647926,0.539474276331582
10.25196032,10.0001411437988,0.0540424883365631,0.540432511127733
10.25296384,10.000072479248,0.0541571192443371,0.54157511771065
10.25396736,10.0000009536743,0.0542473196983337,0.542473248717613
10.25497088,10.0000553131104,0.0542852729558945,0.542855732246238
10.2559744,10.0000658035278,0.054300382733345,0.543007400490197
10.25697792,10.0002384185791,0.0542790926992893,0.54280386813705
10.25798144,10.0001173019409,0.0542307794094086,0.542314155469768
10.25898496,10.0000600814819,0.0541472584009171,0.541475837256698
10.25998848,10.0000772476196,0.0540387779474258,0.540391953841223
10.260992,10.0001239776611,0.0539300180971622,0.539306867089131
10.26199552,9.99995613098145,0.0538440197706223,0.53843783562192
10.26299904,9.99997425079346,0.053756732493639,0.537565940743182
10.26400256,10.0000514984131,0.0536729395389557,0.536732159460769
10.26500608,10.000262260437,0.0536397583782673,0.536411651369146
10.2660096,10.0000190734863,0.0536157004535198,0.536158027173528
10.26701312,10.0001430511475,0.0536358244717121,0.536365917383357
10.26801664,10.0000219345093,0.0536718368530273,0.536719545795677
10.26902016,10.0001831054688,0.0537574924528599,0.537584767819453
10.27002368,10.000186920166,0.0538568235933781,0.538578302860188
10.2710272,10.0002126693726,0.0539638996124268,0.539650472592939
10.27203072,10.0000085830688,0.0540644749999046,0.540645214038157
10.27303424,10.0000486373901,0.0541426055133343,0.54142868848837
10.27403776,10.0000286102295,0.0542099848389626,0.542101399349733
10.27504128,10.0000991821289,0.0542531199753284,0.542536580693223
10.2760448,10.0001068115234,0.0542639084160328,0.542644880171054
10.27704832,10.0000467300415,0.0542554706335068,0.542557241695462
10.27805184,10.000129699707,0.0542030781507492,0.542037811630848
10.27905536,10.0000343322754,0.0541181936860085,0.541183794860814
10.28005888,10.0001087188721,0.0540190413594246,0.540196286483493
10.2810624,10,0.0539061725139618,0.539061725139618
10.28206592,10.000039100647,0.0538092255592346,0.538094359567879
10.28306944,10.0002489089966,0.0537043772637844,0.537057140140501
10.28407296,10.0001659393311,0.0536494106054306,0.536503008601613
10.28507648,10.0000438690186,0.0536163859069347,0.536166211167576
10.28608,9.99990749359131,0.0536169745028019,0.536164785114263
10.28708352,10.0000514984131,0.0536321029067039,0.53632379103523
10.28808704,9.99998569488525,0.0536810681223869,0.53680991331003
10.28909056,10.0000190734863,0.0537671446800232,0.537672472327131
10.29009408,10.0000047683716,0.0538832135498524,0.538832392433708
10.2910976,9.99993515014648,0.0539605878293514,0.539602378957298
10.29210112,10.0000638961792,0.0540859885513783,0.540863341401799
10.29310464,10.0001907348633,0.0541772805154324,0.541783138650516
10.29410816,10.0000686645508,0.0542724132537842,0.542727859128718
10.29511168,9.99995136260986,0.054295290261507,0.542950261833855
10.2961152,10.0000286102295,0.0543128848075867,0.543130401979965
10.29711872,10.000075340271,0.0542907193303108,0.542911283580615
10.29812224,10.0002164840698,0.0542370043694973,0.542381785142414
10.29912576,10.0001087188721,0.0541280694305897,0.541286579048553
10.30012928,10.0000438690186,0.0540412105619907,0.540414476354776
10.3011328,9.99992847442627,0.0539329871535301,0.539326013947452
10.30213632,9.99990177154541,0.0538428127765656,0.538422838869366
10.30313984,10.0000066757202,0.0537468157708645,0.537468516507349
10.30414336,9.99990558624268,0.053676251322031,0.536757445443744
10.30514688,10.0000476837158,0.0536144934594631,0.536147491132901
10.3061504,10.0001192092896,0.0536136999726295,0.536143390977379
10.30715392,10.0000638961792,0.0536291152238846,0.536294578934402
10.30815744,10.0000982284546,0.0536811053752899,0.536816326764921
10.30916096,9.99987983703613,0.053766742348671,0.537660962715592
10.31016448,9.99998569488525,0.053871963173151,0.538718861086895
10.311168,10.0001602172852,0.0539721176028252,0.539729823294408
10.31217152,10.0002508163452,0.0540772564709187,0.540786128169014
10.31317504,10.0000171661377,0.0541664287447929,0.541665217276304
10.31417856,9.99999237060547,0.0542443543672562,0.542443129820981
10.31518208,10.0001173019409,0.0542706958949566,0.542713325007529
10.3161856,10.0000953674316,0.0542801544070244,0.542806720629159
10.31718912,10.0000343322754,0.0542704127728939,0.542705990955696
10.31819264,10.0000677108765,0.0542326122522354,0.542329794660063
10.31919616,10.0000228881836,0.0541351474821568,0.541352713876762
10.32019968,10.0001010894775,0.0540114045143127,0.540119505127791
10.3212032,10.0002489089966,0.0538963675498962,0.538977090789729
10.32220672,10.000020980835,0.0537941493093967,0.537942621740136
10.32321024,10.0001392364502,0.0536877810955048,0.536885286251106
10.32421376,10.0000429153442,0.0536370575428009,0.536372877280797
10.32521728,10.0001659393311,0.0536153763532639,0.536162660432325
10.3262208,10.0001401901245,0.0536040291190147,0.536047805945664
10.32722432,10.0000467300415,0.0536242499947548,0.536245005810976
10.32822784,10.0001430511475,0.053671021014452,0.536717887845661
10.32923136,10.0001192092896,0.0537555180490017,0.537561588647133
10.33023488,10.0001602172852,0.0538452453911304,0.53846108085034
10.3312384,10.0001468658447,0.0539469681680202,0.539477604647253
10.33224192,9.99996185302734,0.054041963070631,0.540417569169023
10.33324544,10.0001573562622,0.0541606284677982,0.541614807192037
10.33424896,9.99999046325684,0.0542242415249348,0.542241898126683
10.33525248,10.0000019073486,0.0542660504579544,0.542660608083821
10.336256,9.99997329711914,0.0542701855301857,0.542700406131559
10.33725952,9.99996662139893,0.0542215779423714,0.542213969583294
10.33826304,10.0000705718994,0.0541714169085026,0.541717992064811
10.33926656,10.0000200271606,0.0540761761367321,0.540762844359588
10.34027008,10.0000600814819,0.0539706833660603,0.53971007629924
10.3412736,10.0001220703125,0.0538753047585487,0.538759624160775
10.34227712,10.0000276565552,0.0537741631269455,0.537743118477565
10.34328064,10.0001173019409,0.0536840781569481,0.536847078816045
10.34428416,10.0000686645508,0.0536173172295094,0.536176853904095
10.34528768,10.0000600814819,0.0535969920456409,0.535973140643119
10.3462912,9.99996185302734,0.0535907559096813,0.535905514771713
10.34729472,10.0001392364502,0.0536096468567848,0.536103932984773
10.34829824,10.0002126693726,0.0536578968167305,0.536590379558554
10.34930176,10.0001926422119,0.0537592358887196,0.537602715185308
10.35030528,10.0000314712524,0.0538574904203415,0.538576599166092
10.3513088,10.0000982284546,0.0539660342037678,0.539665643037818
10.35231232,10.000147819519,0.0540529079735279,0.540537069810139
10.35331584,10.000147819519,0.0541698932647705,0.541706940015274
10.35431936,10.0000190734863,0.0542518831789494,0.542519866562046
10.35532288,9.99997043609619,0.0542892143130302,0.542890538129193
10.3563264,9.9999418258667,0.0542899966239929,0.542896807966429
10.35732992,10.0001268386841,0.0542834736406803,0.542841621651167
10.35833344,10.0001707077026,0.0542239025235176,0.542248281673004
10.35933696,10.0001153945923,0.0541342385113239,0.541348631911621
10.36034048,10.0000028610229,0.0540109127759933,0.540109282286394
10.361344,10.0001153945923,0.0539164915680885,0.539171137352447
10.36234752,10.0001764297485,0.0538004450500011,0.538013942499003
10.36335104,9.99992179870605,0.0537207759916782,0.537203558882588
10.36435456,10.0000419616699,0.0536598712205887,0.536600963863691
10.36535808,10.0001173019409,0.0536452457308769,0.536458750000214
10.3663616,10.0001640319824,0.0536322444677353,0.536331242080735
10.36736512,9.99993228912354,0.053649790585041,0.536494273176068
10.36836864,10.0001029968262,0.0536953285336494,0.536958815784914
10.36937216,9.99996376037598,0.0537769645452499,0.537767696595523
10.37037568,10.0000791549683,0.0538704544305801,0.538708808419912
10.3713792,10.0001726150513,0.0539753548800945,0.539762865759595
10.37238272,10.0000658035278,0.0540803894400597,0.540807453081008
10.37338624,9.99987030029297,0.0541960224509239,0.541953195301005
10.37438976,10.0000095367432,0.0542530044913292,0.542530562310262
10.37539328,10.0001516342163,0.0542893745005131,0.542901977131887
10.3763968,9.99990463256836,0.0542961433529854,0.542956255446114
10.37740032,10.0001087188721,0.0542713962495327,0.542719862820313
10.37840384,10.0000114440918,0.0541976429522038,0.541977049764839
10.37940736,10.000093460083,0.0540951304137707,0.540956359873086
10.38041088,10.0000658035278,0.0539929606020451,0.539933158947736
10.3814144,10.0001907348633,0.0539001934230328,0.539012214876351
10.38241792,10.0000228881836,0.0538092441856861,0.538093673452721
10.38342144,10.0001554489136,0.0537125915288925,0.537134264852924
10.38442496,10.0001258850098,0.0536589100956917,0.536595855809338
10.38542848,10.0002346038818,0.0536272898316383,0.53628547948675
10.386432,9.99999618530273,0.0536416210234165,0.53641600560762
